id,original_url,source_page,original_filename,local_path,size_bytes,format,category,classification,language_context,alt_text,visual_subject,current_usage,rights_or_provenance_note,replacement_strategy,replacement_asset,status
CBOS-AST-0279,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_256_0.jpg?itok=VrBxEHtw,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_256_0.jpg,cbos-source-assets/original/other/other_279_CBOS%20logo%20Black_6_256_0.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 256 0.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0280,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_256_3.jpg?itok=1RQc4Iur,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_256_3.jpg,cbos-source-assets/original/other/other_280_CBOS%20logo%20Black_6_256_3.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 256 3.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0281,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_256_4.jpg?itok=XbJMIeFM,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_256_4.jpg,cbos-source-assets/original/other/other_281_CBOS%20logo%20Black_6_256_4.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 256 4.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0282,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_256_5.jpg?itok=th6SQvO2,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_256_5.jpg,cbos-source-assets/original/other/other_282_CBOS%20logo%20Black_6_256_5.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 256 5.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0283,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_256_1.jpg?itok=lj8YmJ9e,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_256_1.jpg,cbos-source-assets/original/other/other_283_CBOS%20logo%20Black_6_256_1.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 256 1.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0284,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_230_1.jpg?itok=dnefhmCm,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_230_1.jpg,cbos-source-assets/original/other/other_284_CBOS%20logo%20Black_6_230_1.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 230 1.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0285,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_256_72.jpg?itok=NYZQ0kGM,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_256_72.jpg,cbos-source-assets/original/other/other_285_CBOS%20logo%20Black_6_256_72.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 256 72.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0286,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_256_73.jpg?itok=ijz2-JvS,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_256_73.jpg,cbos-source-assets/original/other/other_286_CBOS%20logo%20Black_6_256_73.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 256 73.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0287,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_256_74.jpg?itok=xv0kFEUk,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_256_74.jpg,cbos-source-assets/original/other/other_287_CBOS%20logo%20Black_6_256_74.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 256 74.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0288,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_256_48.jpg?itok=XLKhF5BJ,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_256_48.jpg,cbos-source-assets/original/other/other_288_CBOS%20logo%20Black_6_256_48.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 256 48.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0289,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_256_49.jpg?itok=aK_26JYM,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_256_49.jpg,cbos-source-assets/original/other/other_289_CBOS%20logo%20Black_6_256_49.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 256 49.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0290,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_256_50.jpg?itok=YfljxXRy,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_256_50.jpg,cbos-source-assets/original/other/other_290_CBOS%20logo%20Black_6_256_50.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 256 50.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0291,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_256_76.jpg?itok=SLivKE_g,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_256_76.jpg,cbos-source-assets/original/other/other_291_CBOS%20logo%20Black_6_256_76.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 256 76.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0292,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_256_75.jpg?itok=ok9u0Qdm,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_256_75.jpg,cbos-source-assets/original/other/other_292_CBOS%20logo%20Black_6_256_75.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 256 75.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0293,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_256_78.jpg?itok=DQcjdDDS,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_256_78.jpg,cbos-source-assets/original/other/other_293_CBOS%20logo%20Black_6_256_78.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 256 78.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0294,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_256_77.jpg?itok=OhHS0llS,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_256_77.jpg,cbos-source-assets/original/other/other_294_CBOS%20logo%20Black_6_256_77.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 256 77.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0295,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_603.jpg?itok=jwy0Q7Xd,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_603.jpg,cbos-source-assets/original/other/other_295_CBOS%20logo%20Black_6_603.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 603.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0296,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_602.jpg?itok=KLShjk0L,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_602.jpg,cbos-source-assets/original/other/other_296_CBOS%20logo%20Black_6_602.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 602.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0297,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_601.jpg?itok=0F7Fvc0y,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_601.jpg,cbos-source-assets/original/other/other_297_CBOS%20logo%20Black_6_601.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 601.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0298,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_599.jpg?itok=FdaCUy_c,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_599.jpg,cbos-source-assets/original/other/other_298_CBOS%20logo%20Black_6_599.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 599.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0299,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_598.jpg?itok=zSnDOBvo,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_598.jpg,cbos-source-assets/original/other/other_299_CBOS%20logo%20Black_6_598.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 598.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0300,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_597.jpg?itok=y9gyaTVb,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_597.jpg,cbos-source-assets/original/other/other_300_CBOS%20logo%20Black_6_597.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 597.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0301,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_596.jpg?itok=tZ6EAJPW,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_596.jpg,cbos-source-assets/original/other/other_301_CBOS%20logo%20Black_6_596.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 596.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0302,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_595.jpg?itok=f-v_Ef0J,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_595.jpg,cbos-source-assets/original/other/other_302_CBOS%20logo%20Black_6_595.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 595.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0303,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_594.jpg?itok=ZGLQZy2I,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_594.jpg,cbos-source-assets/original/other/other_303_CBOS%20logo%20Black_6_594.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 594.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0304,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_593.jpg?itok=p8l5CKhZ,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_593.jpg,cbos-source-assets/original/other/other_304_CBOS%20logo%20Black_6_593.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 593.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0305,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_592.jpg?itok=ZhAWiP_c,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_592.jpg,cbos-source-assets/original/other/other_305_CBOS%20logo%20Black_6_592.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 592.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0306,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_591.jpg?itok=pn89N6hS,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_591.jpg,cbos-source-assets/original/other/other_306_CBOS%20logo%20Black_6_591.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 591.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0307,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_590.jpg?itok=u5FLn8aI,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_590.jpg,cbos-source-assets/original/other/other_307_CBOS%20logo%20Black_6_590.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 590.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0308,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_589.jpg?itok=otf8BKdw,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_589.jpg,cbos-source-assets/original/other/other_308_CBOS%20logo%20Black_6_589.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 589.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0309,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_588.jpg?itok=Ozw2Chs_,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_588.jpg,cbos-source-assets/original/other/other_309_CBOS%20logo%20Black_6_588.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 588.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0310,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_586.jpg?itok=OcKXnU2t,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_586.jpg,cbos-source-assets/original/other/other_310_CBOS%20logo%20Black_6_586.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 586.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0311,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_585.jpg?itok=XuFzwS9n,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_585.jpg,cbos-source-assets/original/other/other_311_CBOS%20logo%20Black_6_585.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 585.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0312,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_584.jpg?itok=lBXorgs6,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_584.jpg,cbos-source-assets/original/other/other_312_CBOS%20logo%20Black_6_584.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 584.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0313,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_583.jpg?itok=hLCd86zl,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_583.jpg,cbos-source-assets/original/other/other_313_CBOS%20logo%20Black_6_583.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 583.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0314,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_578.jpg?itok=um65Lnwa,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_578.jpg,cbos-source-assets/original/other/other_314_CBOS%20logo%20Black_6_578.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 578.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0315,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_577.jpg?itok=FJuvvQle,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_577.jpg,cbos-source-assets/original/other/other_315_CBOS%20logo%20Black_6_577.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 577.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0316,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_575.jpg?itok=4UNchCVk,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_575.jpg,cbos-source-assets/original/other/other_316_CBOS%20logo%20Black_6_575.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 575.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0317,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_574.jpg?itok=VN0TfR6D,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_574.jpg,cbos-source-assets/original/other/other_317_CBOS%20logo%20Black_6_574.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 574.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0318,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_573.jpg?itok=5PUeEFwQ,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_573.jpg,cbos-source-assets/original/other/other_318_CBOS%20logo%20Black_6_573.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 573.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0319,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_572.jpg?itok=rqNgDCp1,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_572.jpg,cbos-source-assets/original/other/other_319_CBOS%20logo%20Black_6_572.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 572.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0320,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_571.jpg?itok=W4cZPMMo,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_571.jpg,cbos-source-assets/original/other/other_320_CBOS%20logo%20Black_6_571.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 571.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0321,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_570.jpg?itok=xSbrTIW4,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_570.jpg,cbos-source-assets/original/other/other_321_CBOS%20logo%20Black_6_570.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 570.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0322,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_569.jpg?itok=3lP_PZuW,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_569.jpg,cbos-source-assets/original/other/other_322_CBOS%20logo%20Black_6_569.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 569.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0323,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_568.jpg?itok=5Dx-AswE,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_568.jpg,cbos-source-assets/original/other/other_323_CBOS%20logo%20Black_6_568.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 568.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0324,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_567.jpg?itok=iiKrQloo,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_567.jpg,cbos-source-assets/original/other/other_324_CBOS%20logo%20Black_6_567.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 567.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0325,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_566.jpg?itok=nZS3Id43,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_566.jpg,cbos-source-assets/original/other/other_325_CBOS%20logo%20Black_6_566.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 566.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
CBOS-AST-0326,https://cbos.gov.sd/sites/default/files/styles/publications_255_x_171/public/CBOS%20logo%20Black_6_565.jpg?itok=xJcAAd0x,https://cbos.gov.sd/ar/periodicals-publications,CBOS%20logo%20Black_6_565.jpg,cbos-source-assets/original/other/other_326_CBOS%20logo%20Black_6_565.jpg,45432,jpg,other,CATEGORY 1 — OFFICIAL / DOCUMENTARY ASSET,ar,,CBOS%20logo%20Black 6 565.jpg,ar_pub,Central Bank of Sudan Official Website Public Asset,PRESERVE,,PRESERVE
